"audio/amnat-lai.mp3","amnat lai","ອໍານາດຫຼາຍ","potent","adj"
"audio/amnat-nitiban-njat.mp3","amnat nitiban njat","ອໍານາດນິຕິບັນຍັດ","legislature","n"
"audio/amnat-san.mp3","amnat san","ອໍານາດສານ","jurisdiction","n"
"audio/amnuai.mp3","amnuai","ອໍານວຍ","favorable","adj"
"audio/an.mp3","an","ອ່ານ","read","v"
"audio/an-dai-an-nyng.mp3","an dai an nyng","ອັນໃດອັນໜື່ງ","something","pron"
"audio/an-diau.mp3","an diau","ອັນດຽວ","unique","adj"
"audio/an-khei-kokja.mp3","an khei kokja","ອັນເຂັ່ຍກອກຢາ","ashtray","n"
"audio/an-ni.mp3","an ni","ອັນນີ້","this","pron/f"
"audio/an-ni.mp3","an ni","ອັນນີ້","this","pron/m"
"audio/an-njai-luang.mp3","an njai luang","ອັນໃຫຍ່ຫຼວງ","terrific","adj"
"audio/anakhet-khong-tjau.mp3","anakhet khong tjau","ອານາເຂດຂອງເຈົ້າ","principality","n"
"audio/anakhot.mp3","anakhot","ອະນາຄົດ","future","n"
"audio/anathipatai.mp3","anathipatai","ອະນາທິປະໄຕ","anarchy","n"
"audio/andai.mp3","andai","ອັນໃດ","what","pron"
"audio/andai.mp3","andai","ອັນໃດ","which","adj"
"audio/andai-an-nyng.mp3","andai an nyng","ອັນໃດອັນໜື່ງ","either","conj"
"audio/andai-ko-dai.mp3","andai ko dai","ອັນໃດກໍໄດ້","anything","pron"
"audio/ang.mp3","ang","ອ້າງ","quote","v|person"
"audio/ang.mp3","ang","ອ່າງ","urn","n"
"audio/ang-apnam.mp3","ang apnam","ອ່າງອາບນໍ້າ","bathtub","n"
"audio/ang-nam.mp3","ang nam","ອ່າງນໍ້າ","basin","n"
"audio/ang-nam.mp3","ang nam","ອ່າງນໍ້າ","sink","n|basin"
"audio/ang-njai.mp3","ang njai","ອ່າງໃຫຍ່","tub","n"
"audio/ang-noi.mp3","ang noi","ອ້າງນ້ອຍ","lagoon","n"
"audio/ang-thyeng.mp3","ang thyeng","ອ້າງເຖິງ","refer","v"
"audio/anju.mp3","anju","ອາຍຸ","age","n"
"audio/anju-hun-kato.mp3","anju hun kato","ອາຍຸຮຸ່ນກະເຕາະ","puberty","n"
"audio/anju-vet.mp3","anju vet","ອາຍຸນເວດ","therapy","n"
"audio/anma.mp3","anma","ອານມ້າ","harness","n"
"audio/anma.mp3","anma","ອານມ້າ","saddle","n"
"audio/anta-phan.mp3","anta phan","ອັນຕະພານ","vanish","v"
"audio/antalai.mp3","antalai","ອັນຕະລາຍ","danger","n"
"audio/anu-tjon.mp3","anu tjon","ອະນຸຈອນ","chaplain","n"
"audio/anunjat.mp3","anunjat","ອະນຸຍາດ","permit","v"
"audio/anunjat-hai.mp3","anunjat hai","ອະນຸຍາດໃຫ້","allow","v"
"audio/anunjat-hai.mp3","anunjat hai","ອະນຸຍາດໃຫ້","license","v"
"audio/anusavari.mp3","anusavari","ອະນິສາວະຣີ","memorial","n"
"audio/anusavari.mp3","anusavari","ອະນຸສາວະຣີ","monument","n"
"audio/apnam.mp3","apnam","ອາບນໍ້າ","bathe","v"
"audio/asai-ju.mp3","asai ju","ອາໃສຢູ່","inhabit","v"
"audio/asai-ju.mp3","asai ju","ອາໃສຢູ່","live","v"
"audio/asai-ju.mp3","asai ju","ອາໄສຢູ່","reside","v"
"audio/asang-hali-masap.mp3","asang hali masap","ອະສັງຫາລິມະຊັບ","real estate","n"
"audio/asanjakam.mp3","asanjakam","ອາຊະຍາກໍາ","crime","n"
"audio/asanjakon.mp3","asanjakon","ອາຊະຍາກອນ","criminal","n"
"audio/asia.mp3","asia","ອາເຊຍ","Asian","adj"
"audio/asip.mp3","asip","ອາຊີບ","career","n"
"audio/asip.mp3","asip","ອາຊີບ","profession","n"
"audio/asip.mp3","asip","ອາຊີບ","speciality","n"
"audio/asip.mp3","asip","ອາຊີບ","vocation","n"
"audio/at.mp3","at","ອັດ","close","v"
"audio/at.mp3","at","ອັດ","shut","v"
"audio/at-katje.mp3","at katje","ອັດກະແຈ","lock","v"
"audio/at-tja.mp3","at tja","ອາດຈະ","apparently","adv"
"audio/at-tja.mp3","at tja","ອາດຈະ","maybe","adv"
"audio/at-tja-pendai.mp3","at tja pendai","ອາດຈະເປັນໄດ້","likely","adj"
"audio/atheva-ninjom.mp3","atheva ninjom","ອະເທວະນິຍົມ","atheism","n"
"audio/athibai.mp3","athibai","ອະທິບາຍ","explain","v"
"audio/athit.mp3","athit","ອາທິດ","week","n"
"audio/atjan-nai-satsana-jiu.mp3","atjan nai satsana jiu","ອາຈານໃນສາດສະໜາຢີວ","rabbi","n"
"audio/atom.mp3","atom","ອາຕົມ","atom","n"
"audio/atsa-tjan.mp3","atsa tjan","ອັດສະຈັນ","extraordinary","adj"
"audio/atta.mp3","atta","ອັດຕາ","blindfold","n"
"audio/atta.mp3","atta","ອັດຕາ","rate","n|price"
"audio/atta-phasi-kha-khau-ok.mp3","atta phasi kha khau ok","ອັດຕາພາສີຂາເຂົ້າອອກ","tariff","n"
"audio/atta-suan.mp3","atta suan","ອັດຕາສ່ວນ","ratio","n"
"audio/attanomat.mp3","attanomat","ອັດຕະໂນມັດ","automatic","adj"
"audio/attha-njasai.mp3","attha njasai","ອັດທະຍາໄສ","courtesy","n"
"audio/attja.mp3","attja","ອາດຈະ","allegedly","adv"
"audio/attja-pen-pai-dai.mp3","attja pen pai dai","ອາດຈະເປັນໄປໄດ້","possible","adj"
"audio/au.mp3","au","ອ່າວ","bay","n"
"audio/au.mp3","au","ອ່າວ","gulf","n"
"audio/au.mp3","au","ເອົາ","take","v|accept"
"audio/au.mp3","au","ເອົາ","take","v|carry"
"audio/au.mp3","au","ເອົ້າ","muggy","adj"
"audio/au-hai.mp3","au hai","ເອົາໃຫ້","furnish","v|supply"
"audio/au-hai.mp3","au hai","ເອົາໃຫ້","grant","v"
"audio/au-kap.mp3","au kap","ເອົາກັບ","reclaim","v|money"
"audio/au-khang-nai-ok-khang-nok.mp3","au khang nai ok khang nok","ເອົາຂ້າງໃນອອກຂ້າງນອກ","inside out",""
"audio/au-khyn.mp3","au khyn","ເອົາຄືນ","recall","v|back"
"audio/au-khyn.mp3","au khyn","ເອົາຄືນ","recover","v|object"
"audio/au-mai.mp3","au mai","ເອົາໃໝ່","retake","v"
"audio/au-nam-sat.mp3","au nam sat","ເອົານໍ້າສາດ","splash","v"
"audio/au-noi.mp3","au noi","ອ່າວນ້ອຍ","inlet","n"
"audio/au-ok.mp3","au ok","ເອົາອອກ","remove","v"
"audio/au-ok-tjak-hip.mp3","au ok tjak hip","ເອົາອອກຈາກຫີບ","unpack","v"
"audio/au-sai.mp3","au sai","ເອົາໃສ່","apply","v"
"audio/au-sai.mp3","au sai","ເອົາໃສ່","put","v"
"audio/au-sinkha-khau.mp3","au sinkha khau","ເອົາສີນຄ້າເຂົ້າ","import","v"
"audio/au-tang-ju.mp3","au tang ju","ເອົາຕັ້ງຢູ່","locate","v"
"audio/au-tjai-sai.mp3","au tjai sai","ເອົາໃຈໃສ່","attentive","adj"
"audio/aubep.mp3","aubep","ເອົາແບບ","imitate","v"
"audio/auma.mp3","auma","ເອົາມາ","bring","v"
"audio/avai-njava-phet.mp3","avai njava phet","ອະໄວຍະວະເພດ","genitals","n"
"audio/avainjava.mp3","avainjava","ອະໄວຍະວະ","organ","n|body"
"audio/avakat.mp3","avakat","ອາວະກາດ","space","n|universe"
"audio/avuso.mp3","avuso","ອາວຸໂສ","senior","adj|older"
"audio/avut.mp3","avut","ອາວຸດ","weapon","n"
"audio/ba.mp3","ba","ບ້າ","crazy","adj"
"audio/ba.mp3","ba","ບ້າ","mad","adj"
"audio/ba.mp3","ba","ບ້າ","senseless","adj|meaning"
"audio/ba-sya.mp3","ba sya","ບ້າເຊື່ອ","fanatic","adj"
"audio/ba-tji.mp3","ba tji","ບ້າຈີ້","ticklish","adj"
"audio/bai.mp3","bai","ບາຍ","touch","v"
"audio/bai-anunjat.mp3","bai anunjat","ໃບອະນຸຍາດ","license","n"
"audio/bai-anunjat.mp3","bai anunjat","ໃບອະນຸຍາດ","permit","n|certificate"
"audio/bai-dok-mai.mp3","bai dok mai","ໃບດອກໄມ້","petal","n"
"audio/bai-hap.mp3","bai hap","ໃບຮັບ","receipt","n"
"audio/bai-hap-pakan.mp3","bai hap pakan","ໃບຮັບປະກັນ","warranty","n"
"audio/bai-haphong.mp3","bai haphong","ໃບຮັບຮອງ","certificate","n"
"audio/bai-khaplot.mp3","bai khaplot","ໃບຂັບລົດ","driving licence","n"
"audio/bai-mai.mp3","bai mai","ໃບໄມ້","leaf","n"
"audio/bai-nja.mp3","bai nja","ໃບຫຍ້າ","blade","n|grass"
"audio/bai-phatlom.mp3","bai phatlom","ໃບພັດລົມ","fan","n|machine"
"audio/bai-sang-khyang.mp3","bai sang khyang","ໃບສັ່ງເຄື່ອງ","invoice","n"
"audio/bai-si-tjeng.mp3","bai si tjeng","ໃບຊີ້ແຈງ","prescription","n"
"audio/bai-tjak.mp3","bai tjak","ໃບຈັກ","propeller","n"
"audio/bai-tjeng-kan-khau.mp3","bai tjeng kan khau","ໃບແຈ້ງການຂ່າວ","bulletin","n"
"audio/bak.mp3","bak","ບັກ","penis","n"
"audio/bakngo.mp3","bakngo","ບັກໂງ່","dumb","adj|stupid"
"audio/balai.mp3","balai","ບ່າໄລ່","shoulder","n"
"audio/bamlung.mp3","bamlung","ບໍາລຸງ","subsidize","v"
"audio/ban.mp3","ban","ບັ້ນ","campaign","n"
"audio/ban.mp3","ban","ບ້ານ","home","n"
"audio/ban.mp3","ban","ບ້ານ","village","n"
"audio/ban-lang.mp3","ban lang","ບັນລັງ","throne","n"
"audio/ban-phabulut.mp3","ban phabulut","ບັນພະບຸລຸດ","ancestry","n"
"audio/ban-phap.mp3","ban phap","ບານພັບ","hinge","n|door"
"audio/ban-tam-hon-thang.mp3","ban tam hon thang","ບ້ານຕາມຫົນທາງ","block","n"
"audio/ban-thuk.mp3","ban thuk","ບັນທຸກ","load","v"
"audio/ban-thyk.mp3","ban thyk","ບັນທືກ","record","v|music"
"audio/ban-tju.mp3","ban tju","ບັນຈຸ","contain","v"
"audio/ban-tup-khon-njak-tjon.mp3","ban tup khon njak tjon","ບ້ານຕູບຄົນຍາກຈົນ","slum","n"
"audio/bang.mp3","bang","ບາງ","slim","adj"
"audio/bang.mp3","bang","ບາງ","some","adj"
"audio/bang.mp3","bang","ບາງ","thin","adj|object"
"audio/bang-en.mp3","bang en","ບັງເອີນ","accidental","adj"
"audio/bang-hian.mp3","bang hian","ບັງຫັຽນ","bit","n|horse"
"audio/bang-khap.mp3","bang khap","ບັງຄັບ","enforce","v"
"audio/bang-khap.mp3","bang khap","ບັງຄັບ","steer","v"
"audio/bang-khap-hai.mp3","bang khap hai","ບັງຄັບໃຫ້","coerce","v"
"audio/bang-thi.mp3","bang thi","ບາງທີ","perhaps","adv"
"audio/bang-thya.mp3","bang thya","ບາງເທື່ອ","sometimes","adv"
"audio/bang-yen.mp3","bang yen","ບັງເອີນ","incidentally","adv"
"audio/bangkhap-bansa.mp3","bangkhap bansa","ບັງຄັບບັນຊາ","command","v"
"audio/bangyen.mp3","bangyen","ບັງເອີນ","casual","adj"
"audio/banha.mp3","banha","ບັນຫາ","problem","n"
"audio/banlu-phon.mp3","banlu phon","ບັນລຸຜົນ","achieve","v"
"audio/banna-thikan.mp3","banna thikan","ບັນນາທິການ","editor","n/f"
"audio/banna-thikan.mp3","banna thikan","ບັນນາທິການ","editor","n/m"
"audio/bannja-kat.mp3","bannja kat","ບັນຍາກາດ","atmosphere","n"
"audio/bansi.mp3","bansi","ບັນຊີ","record","n|account"
"audio/bansi.mp3","bansi","ບັນຊີ","roll","n|paper"
"audio/bansi-ngyen.mp3","bansi ngyen","ບັນຊີເງິນ","account","n|bank"
"audio/bansi-ngyen-dyan.mp3","bansi ngyen dyan","ບັນຊີເງິນເດືອນ","payroll","n"
"audio/bansi-tjeng-lakha-sinkha.mp3","bansi tjeng lakha sinkha","ບັນຊີແຈ້ງລາຄາສີນຄ້າ","pricelist","n"
"audio/banthuk.mp3","banthuk","ບັນທຸກ","burden","v"
"audio/banthuk-nak-kyenpai.mp3","banthuk nak kyenpai","ບັນທຸກໜັກເກີນໄປ","overload","v"
"audio/banthyk-kamkap.mp3","banthyk kamkap","ບັນທືກກໍກັບ","endorsement","n|check"
"audio/bantji-ausai.mp3","bantji ausai","ບັນຈິເອົາໃສ່","fill","v"
"audio/bantju-hai.mp3","bantju hai","ບັນຈຸໃຫ້","allocate","v"
"audio/bap.mp3","bap","ບາບ","sin","n"
"audio/bat.mp3","bat","ບາດ","cut","n"
"audio/bat-faimai.mp3","bat faimai","ບາດໄຟໄໝ້","burn","n"
"audio/bat-khanen.mp3","bat khanen","ບັດຄະແນນ","ballot","n"
"audio/bat-mi-nong.mp3","bat mi nong","ບາດມີໜອງ","ulcer","n"
"audio/bat-njang.mp3","bat njang","ບາດຍ່າງ","step","n"
"audio/bat-phe.mp3","bat phe","ບາດແຜ","wound","n"
"audio/bat-tjep.mp3","bat tjep","ບາດເຈັບ","injury","n"
"audio/bathu-batta.mp3","bathu batta","ບາດຫູບາດຕາ","offensive","adj"
"audio/batte.mp3","batte","ບາດເຕະ","kick","n"
"audio/batten.mp3","batten","ບາດເຕັ້ນ","bounce","v"
"audio/bau.mp3","bau","ເບົ້າ","socket","n|electrical"
"audio/bau.mp3","bau","ເບົາ","light","adj|weight"
"audio/bau-ta.mp3","bau ta","ເບົ້າຕາ","socket","n|eye"
"audio/be.mp3","be","ແບ້","goat","n"
"audio/ben.mp3","ben","ແຫວນ","ring","n"
"audio/beng.mp3","beng","ແບ່ງ","part","v"
"audio/beng-njek.mp3","beng njek","ແບ່ງແຍກ","segregate","v"
"audio/beng-ok.mp3","beng ok","ແບ່ງອອກ","sever","v"
"audio/beng-pen-khyeng.mp3","beng pen khyeng","ແບ່ງເປັນເຄີ່ງ","halve","v"
"audio/beng-pen-suan.mp3","beng pen suan","ແບ່ງເປັນສ່ວນ","ration","v"
"audio/bengbau.mp3","bengbau","ແບ່ງເບົາ","dilute","v"
"audio/bep.mp3","bep","ແບບ","category","n"
"audio/bep.mp3","bep","ແບບ","mode","n"
"audio/bep.mp3","bep","ແບບ","pattern","n"
"audio/bep-hup-nangsy.mp3","bep hup nangsy","ແບບຮູບໜັງສື","format","n"
"audio/bep-jang.mp3","bep jang","ແບບຢ່າງ","model","n|object"
"audio/bepsya.mp3","bepsya","ແບບເສື້ອ","fashion","n"
"audio/bia-bamnan.mp3","bia bamnan","ເບັ້ຽບໍານານ","pension","n"
"audio/biat.mp3","biat","ບຽດ","wiggle","v"
"audio/biat-bian.mp3","biat bian","ບຽດບັຽນ","persecute","v"
"audio/biliat.mp3","biliat","ບິລຽດ","billiard","n"
"audio/bin.mp3","bin","ບິນ","fly","v"
"audio/bip.mp3","bip","ບີບ","press","v|push"
"audio/bip.mp3","bip","ບີບ","squeeze","v"
"audio/bip-bang-khap.mp3","bip bang khap","ບີບບັງຄັບ","oppress","v"
"audio/bip-khau.mp3","bip khau","ບີບເຂົ້າ","compress","v"
"audio/bip-kho.mp3","bip kho","ບີບຄໍ","strangle","v"
"audio/bip-namnom.mp3","bip namnom","ບີບນໍ້ານົມ","milk","v"
"audio/bit-kiau.mp3","bit kiau","ບິດກຽວ","screw","v"
"audio/bo.mp3","bo","ບໍ່","no","adj"
"audio/bo.mp3","bo","ບໍ່","no","n|response"
"audio/bo.mp3","bo","ບໍ່","not","adv"
"audio/bo.mp3","bo","ບໍ່","source","n"
"audio/bo.mp3","bo","ບໍ່","spring","n|metal"
"audio/bo.mp3","bo","ເບາະ","cushion","n"
"audio/bo-dai-beng.mp3","bo dai beng","ບໍ່ໄດ້ແບ່ງ","undivided","adj"
"audio/bo-dai-hap-kan-syksa.mp3","bo dai hap kan syksa","ບໍ່ໄດ້ຮັບການສືກສາ","uneducated","adj"
"audio/bo-dai-tjettana.mp3","bo dai tjettana","ບໍ່ໄດ້ເຈດຕະນາ","unintentional","adj"
"audio/bo-dinhon.mp3","bo dinhon","ບໍ່ດິ້ນຮົນ","passive","adj"
"audio/bo-fang-tjai.mp3","bo fang tjai","ບໍ່ຝັ້ງໃຈ","inadvertently","adv"
"audio/bo-hen-phom.mp3","bo hen phom","ບໍ່ເຫັນພ້ອມ","disprove","v"
"audio/bo-hendi.mp3","bo hendi","ບໍ່ເຫັນດີ","disagree","v"
"audio/bo-hendi.mp3","bo hendi","ບໍ່ເຫັນດີ","disapprove","v"
"audio/bo-hiap-hoi.mp3","bo hiap hoi","ບໍ່ຮຽບຮ້ອຍ","indecent","adj"
"audio/bo-hu.mp3","bo hu","ບໍ່ຮູ້","unconsciously","adv"
"audio/bo-hu-bunkhun.mp3","bo hu bunkhun","ບໍ່ຮູ້ບຸນຄຸນ","ungrateful","adj"
"audio/bo-huasa.mp3","bo huasa","ບໍ່ຫົວຊາ","ignore","v"
"audio/bo-jutitham.mp3","bo jutitham","ບໍ່ຍຸຕິທໍາ","unjust","adj"
"audio/bo-jutitham.mp3","bo jutitham","ບໍ່ຍຸຕິທໍາ","unjustified","adj"
"audio/bo-juttitham.mp3","bo juttitham","ບໍ່ຍຸຕິທໍາ","unfair","adj"
"audio/bo-khak.mp3","bo khak","ບໍ່ຄັກ","misty","adj"
"audio/bo-khakne.mp3","bo khakne","ບໍ່ຄັກແນ່","unclear","adj"
"audio/bo-kheng-heng.mp3","bo kheng heng","ບໍ່ແຂງແຮງ","unhealthy","adj"
"audio/bo-khop-thuan.mp3","bo khop thuan","ບໍ່ຄົບຖ້ວນ","incomplete","adj"
"audio/bo-khyei.mp3","bo khyei","ບໍ່ເຄີຍ","never","adv|past"
"audio/bo-mankhong.mp3","bo mankhong","ບໍ່ໝັ້ນຄົງ","insecure","adj"
"audio/bo-mo.mp3","bo mo","ບໍ່ເໝາະ","unsuitable","adj"
"audio/bo-na-sya.mp3","bo na sya","ບໍ່ໜ້າເຊື່ອ","incredible","adj"
"audio/bo-nam.mp3","bo nam","ບໍ່ນໍ້າ","spring","n|water"
"audio/bo-neng-ting.mp3","bo neng ting","ບໍ່ເໜັງຕີງ","still","adj"
"audio/bo-nenon.mp3","bo nenon","ບໍແນ່ນອນ","inaccurate","adj"
"audio/bo-nenon.mp3","bo nenon","ບໍ່ແນ່ນອນ","uncertain","adj"
"audio/bo-nenon.mp3","bo nenon","ບໍ່ແນ່ນອນ","unstable","adj"
"audio/bo-nenon.mp3","bo nenon","ບໍ່ແນ່ນອນ","vague","adj"
"audio/bo-ngai.mp3","bo ngai","ບໍ່ງ່າຍ","uneasy","adj"
"audio/bo-njom.mp3","bo njom","ບໍ່ຍອມ","overrule","v|court"
"audio/bo-njom-hap.mp3","bo njom hap","ບໍ່ຍອມຮັບ","decline","n"
"audio/bo-pen-antalai.mp3","bo pen antalai","ບໍ່ເປັນອັນຕະລາຍ","unharmed","adj"
"audio/bo-pen-ba.mp3","bo pen ba","ບໍ່ເປັນບ້າ","sane","adj"
"audio/bo-pen-mit.mp3","bo pen mit","ບໍ່ເປັນມິດ","unfriendly","adj"
"audio/bo-pen-njang.mp3","bo pen njang","ບໍ່ເປັນຫຍັງ","none","pron|object"
"audio/bo-pen-thi-photjai.mp3","bo pen thi photjai","ບໍ່ເປັນທີ່ພໍໃຈ","unpleasant","adj"
"audio/bo-pen-thi-phyng-pathana.mp3","bo pen thi phyng pathana","ບໍ່ເປັນທີ່ພືງປາຖະໜາ","undesirable","adj"
"audio/bo-penta-paidai.mp3","bo penta paidai","ບໍ່ເປັນຕາໄປໄດ້","unlikely","adj"
"audio/bo-penta-sya.mp3","bo penta sya","ບໍ່ເປັນຕາເຊື່ອ","absurd","adj"
"audio/bo-penta-sya.mp3","bo penta sya","ບໍ່ເປັນຕາເຊື່ອ","unbelievable","adj"
"audio/bo-phiang.mp3","bo phiang","ບໍ່ພຽງ","uneven","adj"
"audio/bo-phiang-pho.mp3","bo phiang pho","ບໍ່ພຽງພໍ","inadequate","adj"
"audio/bo-phiang-pho.mp3","bo phiang pho","ບໍ່ພຽງພໍ","insufficient","adj"
"audio/bo-saduak.mp3","bo saduak","ບໍ່ສະດວກ","inconvenient","adj"
"audio/bo-saduak.mp3","bo saduak","ບໍ່ສະດວກ","uncomfortable","adj"
"audio/bo-samam-samye.mp3","bo samam samye","ບໍ່ສະໝໍ່າສະເໝີ","irregular","adj"
"audio/bo-samkhan.mp3","bo samkhan","ບໍ່ສໍາຄັນ","insignificant","adj"
"audio/bo-samkhan.mp3","bo samkhan","ບໍ່ສໍາຄັນ","unimportant","adj"
"audio/bo-samlet.mp3","bo samlet","ບໍ່ສໍາເລັດ","unsuccessful","adj"
"audio/bo-sangop.mp3","bo sangop","ບໍ່ສະຫງົບ","restless","adj"
"audio/bo-su-phap.mp3","bo su phap","ບໍ່ສຸພາບ","impolite","adj"
"audio/bo-suphap.mp3","bo suphap","ບໍ່ສຸພາບ","unkind","adj"
"audio/bo-sya-man.mp3","bo sya man","ບໍ່ເຊື່ອໝັ້ນ","unsure","adj"
"audio/bo-tem-tjai.mp3","bo tem tjai","ບໍ່ເຕັມໃຈ","reluctant","adj"
"audio/bo-temtjai.mp3","bo temtjai","ບໍ່ເຕັມໃຈ","unwilling","adj"
"audio/bo-thammada.mp3","bo thammada","ບໍ່ທໍາມະດາ","unusual","adj"
"audio/bo-the.mp3","bo the","ບໍ່ແທ້","phoney","adj"
"audio/bo-the.mp3","bo the","ບໍ່ແທ້","untrue","adj"
"audio/bo-thetjing.mp3","bo thetjing","ບໍ່ແທ້ຈິງ","affected","adj"
"audio/bo-thyk-tong.mp3","bo thyk tong","ບໍ່ຖືກຕ້ອງ","incorrect","adj"
"audio/bo-tjampen.mp3","bo tjampen","ບໍ່ຈໍາເປັນ","needless","adj"
"audio/bo-tjampen.mp3","bo tjampen","ບໍ່ຈໍາເປັນ","unnecessary","adj"
"audio/bo-tjing.mp3","bo tjing","ບໍ່ຈິງ","improbable","adj"
"audio/bo-tjing-tjai.mp3","bo tjing tjai","ບໍ່ຈິງໃຈ","insincere","adj"
"audio/bohe.mp3","bohe","ບໍ່ແຫ່","mine","n|coal"
"audio/bok.mp3","bok","ບອກ","tell","v|instruct"
"audio/bok-hai-hu.mp3","bok hai hu","ບອກໃຫ້ຮູ້","notify","v"
"audio/bok-laksana-tjam-pho.mp3","bok laksana tjam pho","ບອກລັກສະນະຈໍາເພາະ","identify","v"
"audio/bokahet.mp3","bokahet","ບໍ່ກ້າເຮັດ","deter","v|prevent"
"audio/bokhai-khian-tam.mp3","bokhai khian tam","ບອກໃຫ້ຂຽນຕາມ","dictate","v"
"audio/bokmy.mp3","bokmy","ໂບກມື","wave","v"
"audio/bokpe-theu.mp3","bokpe theu","ບອກແປແຖວ","deploy","v"
"audio/bolikan.mp3","bolikan","ບໍລິການ","service","n|hotel"
"audio/bolimat.mp3","bolimat","ບໍລິມາດ","volume","n|size"
"audio/bolisat.mp3","bolisat","ບໍລິສັດ","company","n|business"
"audio/bolisat.mp3","bolisat","ບໍລິສັດ","corporation","n|company"
"audio/bolisut.mp3","bolisut","ບໍລິສຸດ","immaculate","adj"
"audio/bolisut.mp3","bolisut","ບໍລິສຸດ","innocent","adj"
"audio/bolisut.mp3","bolisut","ບໍລິສຸດ","pure","adj"
"audio/bolisut.mp3","bolisut","ບໍລິສຸດ","wholesome","adj"
"audio/bolitjak.mp3","bolitjak","ບໍລິຈາກ","donate","v"
"audio/boliven.mp3","boliven","ບໍລິເວນ","space","n|area"
"audio/boliven-kai-khiang.mp3","boliven kai khiang","ບໍລິເວນໃກ້ຄຽງ","vicinity","n"
"audio/boliven-vitha-njalai.mp3","boliven vitha njalai","ບໍລິເວນວິທະຍາໄລ","campus","n"
"audio/bomen-thang-song.mp3","bomen thang song","ບໍ່ແມ່ນທັງສອງ","neither","pron"
"audio/bomi-bon-dai.mp3","bomi bon dai","ບໍ່ມີບ່ອນໃດ","nowhere","adv"
"audio/bomi-hup.mp3","bomi hup","ບໍ່ມີຮູບ","shapeless","adj"
